platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
maven,com.vaadin.external.google:android-json,0.0.20131108.vaadin1,0.90097102,Not Participating,2022-10-25T06:21:11.094334,https://libraries.io/api/maven/com.vaadin.external.google:android-json,200,8,25,444,http://developer.android.com/sdk/,200,2022-10-25T06:21:11.830033,https://bestpractices.coreinfrastructure.org/en/projects.json?url=http%3A//developer.android.com/sdk/,200,,,,,,,,
maven,commons-validator:commons-validator,1.7,0.897394699,Not Participating,2022-10-24T20:35:03.401562,https://libraries.io/api/maven/commons-validator:commons-validator,200,16,1024,4499,https://github.com/apache/commons-validator,200,2022-10-24T20:35:03.876804,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/commons-validator,200,,,,2022-10-24T20:35:19.446517,7.6,2022-10-24T20:35:24.822433,0.54826,795
maven,commons-codec:commons-codec,1.11,0.890117958,Not Participating,2022-10-24T19:37:33.681824,https://libraries.io/api/maven/commons-codec:commons-codec,200,24,6232,39892,https://github.com/apache/commons-codec,200,2022-10-24T19:37:34.299891,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/commons-codec,200,,,,2022-10-24T19:37:49.353892,7.7,2022-10-24T19:37:53.440118,0.59489,6388
go,github.com/asaskevich/govalidator,v0.0.0-20170331111519-71551cef584c,0.878926112,15,2022-10-24T20:36:03.285803,https://libraries.io/api/go/github.com%2Fasaskevich%2Fgovalidator,200,20,2175,2648,https://github.com/asaskevich/govalidator,200,2022-10-24T20:36:03.911864,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/asaskevich/govalidator,200,2020-08-20T17:59:26.894Z,2020-08-20T18:00:09.915Z,15,2022-10-24T20:36:19.570719,4.6,2022-10-24T20:36:25.349129,0.41743,380
maven,com.google.inject:guice,3,0.877016004,Not Participating,2022-10-24T21:27:32.569086,https://libraries.io/api/maven/com.google.inject:guice,200,23,2220,10309,https://github.com/google/guice,200,2022-10-24T21:27:33.280833,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/google/guice,200,,,,2022-10-25T10:46:01.789532,5.6,2022-10-24T21:27:38.369012,0.6316,84771
maven,com.github.ben-manes.caffeine:caffeine,2.8.8,0.870902395,Not Participating,2022-10-25T08:21:15.238805,https://libraries.io/api/maven/com.github.ben-manes.caffeine:caffeine,200,24,1115,961,https://github.com/ben-manes/caffeine,200,2022-10-25T08:21:17.940133,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ben-manes/caffeine,200,2022-01-31T05:33:04.214Z,2022-05-03T06:47:05.550Z,160,2022-10-25T12:00:45.725585,6.9,2022-10-25T08:21:23.934452,0.62235,2344
maven,javax.ws.rs:javax.ws.rs-api,2.1.1,0.84910665,Not Participating,2022-10-24T20:08:29.211612,https://libraries.io/api/maven/javax.ws.rs:javax.ws.rs-api,200,16,1394,7040,https://github.com/eclipse-ee4j/jaxrs-api,200,2022-10-24T20:07:23.191552,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse-ee4j/jaxrs-api,200,,,,2022-10-24T20:07:39.316418,7.4,2022-10-24T20:07:45.137907,0.47906,10
go,github.com/stretchr/testify,v0.0.0-20200605104845-f654a9112bbe,0.848519341,Not Participating,2022-10-24T19:39:09.459921,https://libraries.io/api/go/github.com%2Fstretchr%2Ftestify,200,29,50330,14688,https://github.com/stretchr/testify,200,2022-10-24T19:39:10.087206,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/stretchr/testify,200,,,,2022-10-24T19:39:26.835552,6.1,2022-10-24T19:39:33.018799,0.63614,17291
maven,org.apache.commons:commons-lang3,3.1,0.848447915,Not Participating,2022-10-24T19:36:05.565693,https://libraries.io/api/maven/org.apache.commons:commons-lang3,200,19,10441,73144,https://github.com/apache/commons-lang,200,2022-10-24T19:36:06.182530,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/commons-lang,200,,,,2022-10-24T19:36:50.314531,7.9,2022-10-24T19:36:57.893210,0.69104,7547
maven,org.javassist:javassist,3.27.0-GA,0.845938494,Not Participating,2022-10-24T20:22:12.454470,https://libraries.io/api/maven/org.javassist:javassist,200,23,2079,9516,https://github.com/jboss-javassist/javassist,200,2022-10-24T20:22:13.082844,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jboss-javassist/javassist,200,,,,2022-10-24T20:22:27.948560,4.4,2022-10-24T20:22:33.523535,0.54351,643
maven,com.google.android:annotations,4.1.1.4,0.844919559,300,2022-10-24T22:04:06.358520,https://libraries.io/api/maven/com.google.android:annotations,200,10,89,361,https://android.git.kernel.org/,,,,,,,,,,,,
maven,org.junit.jupiter:junit-jupiter-api,5.6.2,0.834767855,Not Participating,2022-10-24T20:01:27.296883,https://libraries.io/api/maven/org.junit.jupiter:junit-jupiter-api,200,27,3735,8483,https://github.com/junit-team/junit5,200,2022-10-24T20:01:27.925001,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/junit-team/junit5,200,,,,2022-10-24T20:01:43.895367,6.5,2022-10-24T20:01:51.400388,0.7323,15805
maven,xml-apis:xml-apis,2.0.2,0.833185112,Not Participating,2022-10-24T21:21:52.376413,https://libraries.io/api/maven/xml-apis:xml-apis,200,16,999,5666,http://svn.apache.org/viewvc/xml/commons/tags/xml-commons-1_0_b2,404,,,,,,,,,,,
