platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,raw-body,2.4.0,0.469042277,Not Participating,2022-10-24T14:14:20.529655,https://libraries.io/api/npm/raw-body,200,11,0,0,https://github.com/stream-utils/raw-body,200,2022-10-24T14:14:21.210219,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/stream-utils/raw-body,200,,,,2022-10-24T14:14:29.994921,4.4,2022-10-24T14:14:42.567299,0.38713,22
npm,uuid,3.3.2,0.467795585,Not Participating,2022-10-24T11:55:31.817539,https://libraries.io/api/npm/uuid,404,,,,,,,,,,,,,,,,
npm,is-descriptor,1.0.2,0.462428793,Not Participating,2022-10-24T13:09:58.178871,https://libraries.io/api/npm/is-descriptor,200,22,258,464535,https://github.com/jonschlinkert/is-descriptor,200,2022-10-24T13:09:59.112906,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-descriptor,200,,,,2022-10-24T13:10:04.522349,4.6,2022-10-24T13:10:12.074914,0.15046,3
npm,get-value,2.0.6,0.457766287,Not Participating,2022-10-24T18:12:16.469608,https://libraries.io/api/npm/get-value,404,,,,,,,,,,,,,,,,
npm,has-value,1.0.0,0.456055874,Not Participating,2022-10-24T13:12:59.895571,https://libraries.io/api/npm/has-value,404,,,,,,,,,,,,,,,,
npm,posix-character-classes,0.1.1,0.449282308,Not Participating,2022-10-24T18:35:57.934943,https://libraries.io/api/npm/posix-character-classes,200,21,241,451555,https://github.com/jonschlinkert/posix-character-classes,200,2022-10-24T18:36:00.204875,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/posix-character-classes,200,,,,2022-10-24T18:36:04.789002,4.7,2022-10-24T18:36:38.615292,0.11788,0
npm,p-limit,2.3.0,0.436510082,Not Participating,2022-10-24T13:14:18.632946,https://libraries.io/api/npm/p-limit,200,26,692,503885,https://github.com/sindresorhus/p-limit,200,2022-10-24T13:14:19.126727,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-limit,200,,,,2022-10-24T13:14:28.226556,4.5,2022-10-24T13:14:37.276803,0.3459,224
npm,ansi-regex,5.0.0,0.436082587,Not Participating,2022-10-24T11:56:07.983598,https://libraries.io/api/npm/ansi-regex,200,26,690,893943,https://github.com/chalk/ansi-regex,200,2022-10-24T11:56:08.604708,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-regex,200,,,,2022-10-24T12:42:48.413357,4.3,2022-10-24T12:42:53.788948,0.39403,5763
npm,regex-not,1.0.2,0.435607441,Not Participating,2022-10-24T19:03:22.281144,https://libraries.io/api/npm/regex-not,200,20,259,449352,https://github.com/jonschlinkert/regex-not,200,2022-10-24T19:03:24.511931,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/regex-not,200,,,,2022-10-24T19:03:28.725778,4.6,2022-10-24T19:03:38.463803,0.09098,0
npm,deep-is,0.1.3,0.434206575,Not Participating,2022-10-24T18:38:58.516699,https://libraries.io/api/npm/deep-is,200,20,262,464774,https://github.com/thlorenz/deep-is,200,2022-10-24T18:39:01.037003,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/thlorenz/deep-is,200,,,,2022-10-24T18:39:05.190061,4.3,2022-10-24T18:41:15.927860,0.14123,0
npm,has-flag,4.0.0,0.42854851,Not Participating,2022-10-24T13:00:14.194010,https://libraries.io/api/npm/has-flag,200,25,495,684091,https://github.com/sindresorhus/has-flag,200,2022-10-24T13:00:14.802322,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/has-flag,200,,,,2022-10-24T13:00:21.055378,4.4,2022-10-24T13:00:28.140625,0.22328,5
npm,snapdragon,0.8.2,0.427786772,Not Participating,2022-10-24T17:03:41.537675,https://libraries.io/api/npm/snapdragon,200,22,265,447414,https://github.com/here-be/snapdragon,200,2022-10-24T17:03:42.324658,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/here-be/snapdragon,200,,,,2022-10-24T17:03:49.504449,4.6,2022-10-24T18:03:15.300197,0.21295,2
npm,content-disposition,0.5.3,0.425510985,Not Participating,2022-10-24T14:55:12.303651,https://libraries.io/api/npm/content-disposition,200,24,501,586316,https://github.com/jshttp/content-disposition,200,2022-10-24T14:55:12.919377,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/content-disposition,200,,,,2022-10-24T14:55:18.775701,3.7,2022-10-24T14:55:26.253128,0.2075,14
npm,is-callable,1.1.3,0.424840413,Not Participating,2022-10-24T14:17:12.274865,https://libraries.io/api/npm/is-callable,200,26,398,438437,https://github.com/inspect-js/is-callable,200,2022-10-24T14:17:12.883383,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/inspect-js/is-callable,200,,,,2022-10-24T14:17:19.390499,5.2,2022-10-24T14:17:22.587420,0.37264,154
npm,type-check,0.3.2,0.419388675,Not Participating,2022-10-24T19:22:45.032794,https://libraries.io/api/npm/type-check,200,9,0,0,https://github.com/gkz/type-check,200,2022-10-24T19:22:47.251730,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/gkz/type-check,200,,,,2022-10-24T19:22:55.665242,5.4,2022-10-24T19:23:01.187580,0.20488,47
npm,querystring,0.2.0,0.418430314,Not Participating,2022-10-24T14:30:23.678490,https://libraries.io/api/npm/querystring,200,26,3668,420229,https://github.com/Gozala/querystring,200,2022-10-24T14:30:24.294211,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Gozala/querystring,200,,,,2022-10-24T14:30:33.162727,3.8,2022-10-24T14:30:59.211179,0.29427,40
npm,extglob,2.0.4,0.417426432,Not Participating,2022-10-24T15:03:02.319825,https://libraries.io/api/npm/extglob,200,22,314,649919,https://github.com/micromatch/extglob,200,2022-10-24T15:03:02.967567,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/extglob,200,,,,2022-10-24T15:03:09.487959,5.1,2022-10-24T15:04:17.072348,0.20303,9
npm,form-data,2.3.3,0.41469713,Not Participating,2022-10-24T13:16:59.539451,https://libraries.io/api/npm/form-data,404,,,,,,,,,,,,,,,,
npm,invariant,2.2.4,0.410963061,Not Participating,2022-10-24T18:44:41.132954,https://libraries.io/api/npm/invariant,200,28,4058,518856,https://github.com/zertosh/invariant,200,2022-10-24T18:44:43.345687,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/zertosh/invariant,200,,,,2022-10-24T18:44:51.911706,4.6,2022-10-24T18:45:59.204245,0.29122,5
npm,console-control-strings,1.1.0,0.410916986,Not Participating,2022-10-24T19:23:01.387001,https://libraries.io/api/npm/console-control-strings,200,21,143,406584,https://github.com/iarna/console-control-strings,200,2022-10-24T19:23:03.652371,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/iarna/console-control-strings,200,,,,2022-10-24T19:23:07.048159,4.7,2022-10-24T19:25:17.842681,0.05581,0
npm,babel-runtime,6.26.0,0.408314655,27,2022-10-24T14:34:13.241869,https://libraries.io/api/npm/babel-runtime,200,30,31536,605122,https://github.com/babel/babel,200,2022-10-24T11:55:23.252040,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/babel/babel,200,2017-01-26T23:47:40.775Z,2017-07-01T02:31:39.019Z,27,2022-10-24T12:38:10.927457,7.6,2022-10-24T12:38:16.545952,0.85496,95923
npm,base64-js,1.5.1,0.406335467,Not Participating,2022-10-24T14:17:22.768361,https://libraries.io/api/npm/base64-js,200,10,0,0,https://github.com/beatgammit/base64-js,200,2022-10-24T14:17:23.380977,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/beatgammit/base64-js,200,,,,2022-10-24T14:17:32.913564,4.9,2022-10-24T14:17:38.228713,0.36528,95
npm,esutils,2.0.2,0.402968523,Not Participating,2022-10-24T16:35:43.456701,https://libraries.io/api/npm/esutils,404,,,,,,,,,,,,,,,,
npm,tslib,1.9.3,0.402709126,Not Participating,2022-10-24T12:50:40.198272,https://libraries.io/api/npm/tslib,200,31,66096,350700,https://github.com/Microsoft/tslib,200,2022-10-24T12:50:40.809335,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Microsoft/tslib,200,,,,2022-10-24T12:50:56.289156,5.1,2022-10-24T12:51:13.479257,0.50106,4525
npm,ini,1.3.5,0.400794948,Not Participating,2022-10-24T14:24:45.285567,https://libraries.io/api/npm/ini,200,27,2293,542034,https://github.com/npm/ini,200,2022-10-24T14:24:46.143302,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/npm/ini,200,,,,2022-10-24T14:24:57.982591,5.4,2022-10-24T14:25:01.935429,0.53483,1266
npm,isobject,3.0.0,0.394785881,Not Participating,2022-10-24T13:16:28.448400,https://libraries.io/api/npm/isobject,404,,,,,,,,,,,,,,,,
npm,qs,6.7.0,0.390327941,Not Participating,2022-10-24T12:49:39.614291,https://libraries.io/api/npm/qs,200,30,9824,690929,https://github.com/ljharb/qs,200,2022-10-24T12:49:40.309883,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ljharb/qs,200,,,,2022-10-24T12:49:56.017308,5.6,2022-10-24T12:50:00.143503,0.58655,1282
npm,split-string,3.0.1,0.39005638,Not Participating,2022-10-24T18:32:01.963735,https://libraries.io/api/npm/split-string,200,23,303,447670,https://github.com/jonschlinkert/split-string,200,2022-10-24T18:32:04.240617,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/split-string,200,,,,2022-10-24T18:32:12.265403,4.8,2022-10-24T18:32:19.893177,0.13991,2
npm,split-string,3.0.2,0.39005638,Not Participating,2022-10-24T18:32:01.963735,https://libraries.io/api/npm/split-string,200,23,303,447670,https://github.com/jonschlinkert/split-string,200,2022-10-24T18:32:04.240617,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/split-string,200,,,,2022-10-24T18:32:12.265403,4.8,2022-10-24T18:32:19.893177,0.13991,2
npm,string_decoder,1.0.3,0.389458012,Not Participating,2022-10-24T12:50:00.375630,https://libraries.io/api/npm/string_decoder,200,24,527,665041,https://github.com/nodejs/string_decoder,200,2022-10-24T12:50:01.016883,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodejs/string_decoder,200,,,,2022-10-24T12:50:10.771374,5.3,2022-10-24T12:50:16.296721,0.24784,11
npm,nanomatch,1.2.9,0.38708963,Not Participating,2022-10-24T18:37:00.820949,https://libraries.io/api/npm/nanomatch,200,22,312,455186,https://github.com/micromatch/nanomatch,200,2022-10-24T18:37:03.427279,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/nanomatch,200,,,,2022-10-24T18:37:09.769556,5.1,2022-10-24T18:37:29.069070,0.22935,13
npm,through2,2.0.3,0.386121661,Not Participating,2022-10-24T13:45:11.216213,https://libraries.io/api/npm/through2,200,27,16029,434110,https://github.com/rvagg/through2,200,2022-10-24T13:45:11.803451,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/rvagg/through2,200,,,,2022-10-24T13:45:24.390959,3.9,2022-10-24T13:45:30.333493,0.3819,238
npm,which,1.3.1,0.383774608,Not Participating,2022-10-24T13:36:54.330295,https://libraries.io/api/npm/which,200,25,3195,605323,https://github.com/isaacs/node-which,200,2022-10-24T13:36:54.978572,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/node-which,200,,,,2022-10-24T13:37:06.038156,5.3,2022-10-24T13:37:10.253341,0.35493,31
npm,p-try,2.2.0,0.381441644,Not Participating,2022-10-24T13:04:45.598747,https://libraries.io/api/npm/p-try,200,23,272,438391,https://github.com/sindresorhus/p-try,200,2022-10-24T13:04:46.209483,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-try,200,,,,2022-10-24T13:04:50.726062,4.4,2022-10-24T13:04:53.807930,0.20261,12
npm,oauth-sign,0.9.0,0.381245218,Not Participating,2022-10-24T14:37:31.589233,https://libraries.io/api/npm/oauth-sign,200,22,289,536058,https://github.com/mikeal/oauth-sign,200,2022-10-24T14:37:32.332198,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mikeal/oauth-sign,200,,,,2022-10-24T14:37:41.357642,4.6,2022-10-24T14:37:49.788598,0.22055,2
npm,parse-json,2.2.0,0.369146672,Not Participating,2022-10-24T13:17:46.742211,https://libraries.io/api/npm/parse-json,200,10,0,0,https://github.com/sindresorhus/parse-json,200,2022-10-24T13:17:47.464131,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/parse-json,200,,,,2022-10-24T13:17:56.064324,4.4,2022-10-24T13:18:01.366529,0.32168,43
npm,bcrypt-pbkdf,1.0.2,0.367921045,Not Participating,2022-10-24T15:26:17.264742,https://libraries.io/api/npm/bcrypt-pbkdf,200,19,239,646693,https://github.com/joyent/node-bcrypt-pbkdf,200,2022-10-24T15:26:17.871369,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-bcrypt-pbkdf,200,,,,2022-10-24T15:26:22.082893,5.0,2022-10-24T15:26:27.639309,0.06146,0
npm,debug,4.1.1,0.36735369,Not Participating,2022-10-24T11:55:19.465919,https://libraries.io/api/npm/debug,200,30,40913,980556,https://github.com/debug-js/debug,200,2022-10-24T11:55:20.095417,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/debug-js/debug,200,,,,2022-10-24T12:37:49.666385,5.2,2022-10-24T12:37:53.472382,0.5027,259
npm,object-keys,1.0.11,0.367164222,Not Participating,2022-10-24T13:45:53.007148,https://libraries.io/api/npm/object-keys,404,,,,,,,,,,,,,,,,
npm,locate-path,3.0.0,0.358750912,Not Participating,2022-10-24T12:55:52.412050,https://libraries.io/api/npm/locate-path,200,26,416,512968,https://github.com/sindresorhus/locate-path,200,2022-10-24T12:55:53.193483,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/locate-path,200,,,,2022-10-24T12:55:59.729678,4.5,2022-10-24T12:56:02.830227,0.27076,17
npm,pinkie-promise,2.0.1,0.358573826,Not Participating,2022-10-24T16:41:29.827434,https://libraries.io/api/npm/pinkie-promise,200,24,740,536355,https://github.com/floatdrop/pinkie-promise,200,2022-10-24T16:41:30.566482,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/floatdrop/pinkie-promise,200,,,,2022-10-24T16:41:34.632479,4.5,2022-10-24T16:41:40.030845,0.09701,2
npm,rc,1.2.8,0.35790359,Not Participating,2022-10-24T16:15:04.443965,https://libraries.io/api/npm/rc,200,25,1615,341115,https://github.com/dominictarr/rc,200,2022-10-24T16:15:05.077347,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dominictarr/rc,200,,,,2022-10-24T16:15:18.661857,4.6,2022-10-24T16:15:26.435459,0.3118,47
npm,mime-db,1.40.0,0.349451854,Not Participating,2022-10-24T13:07:14.329022,https://libraries.io/api/npm/mime-db,200,27,722,701302,https://github.com/jshttp/mime-db,200,2022-10-24T13:07:14.992952,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/mime-db,200,,,,2022-10-24T13:07:31.399552,4.1,2022-10-24T13:07:39.960125,0.44981,99
npm,safe-buffer,5.0.1,0.349229937,Not Participating,2022-10-24T12:49:17.635321,https://libraries.io/api/npm/safe-buffer,200,26,2221,716558,https://github.com/feross/safe-buffer,200,2022-10-24T12:49:18.263718,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/feross/safe-buffer,200,,,,2022-10-24T12:49:25.651612,5.2,2022-10-24T12:49:38.483869,0.32706,198
npm,error-ex,1.3.2,0.343785166,Not Participating,2022-10-24T15:16:32.461113,https://libraries.io/api/npm/error-ex,404,,,,,,,,,,,,,,,,
npm,asn1,0.2.4,0.342110772,Not Participating,2022-10-24T14:51:00.970210,https://libraries.io/api/npm/asn1,200,24,348,701708,https://github.com/joyent/node-asn1,200,2022-10-24T14:51:01.661982,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/joyent/node-asn1,200,,,,2022-10-24T14:51:10.411096,5.1,2022-10-24T14:51:24.916565,0.22144,0
npm,esutils,2.0.3,0.339453363,Not Participating,2022-10-24T16:35:43.456701,https://libraries.io/api/npm/esutils,404,,,,,,,,,,,,,,,,
npm,object.assign,4.1.0,0.333168645,Not Participating,2022-10-24T16:57:41.212142,https://libraries.io/api/npm/object.assign,200,25,1312,261534,https://github.com/ljharb/object.assign,200,2022-10-24T16:57:41.960431,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ljharb/object.assign,200,,,,2022-10-24T16:57:48.707335,4.9,2022-10-24T16:57:59.185064,0.40584,184
npm,finalhandler,1.1.2,0.332029718,Not Participating,2022-10-24T14:40:36.337262,https://libraries.io/api/npm/finalhandler,200,26,1030,617467,https://github.com/pillarjs/finalhandler,200,2022-10-24T14:40:36.947460,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pillarjs/finalhandler,200,,,,2022-10-24T14:40:41.673532,4.3,2022-10-24T14:40:53.102953,0.29177,129
npm,kind-of,5.1.0,0.331766615,Not Participating,2022-10-24T11:55:58.759367,https://libraries.io/api/npm/kind-of,200,12,1,0,https://github.com/jonschlinkert/kind-of,200,2022-10-24T11:55:59.370646,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/kind-of,200,,,,2022-10-24T12:41:57.431578,4.7,2022-10-24T12:42:03.126496,0.34483,748
npm,ansi-regex,4.1.0,0.33096828,Not Participating,2022-10-24T11:56:07.983598,https://libraries.io/api/npm/ansi-regex,200,26,690,893943,https://github.com/chalk/ansi-regex,200,2022-10-24T11:56:08.604708,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-regex,200,,,,2022-10-24T12:42:48.413357,4.3,2022-10-24T12:42:53.788948,0.39403,5763
npm,serve-static,1.14.1,0.316465241,Not Participating,2022-10-24T14:20:53.670203,https://libraries.io/api/npm/serve-static,404,,,,,,,,,,,,,,,,
