platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,lodash._baseassign,1.171642971,Not Participating,2022-10-24T16:27:26.704442,https://libraries.io/api/npm/lodash._baseassign,200,21,26,83559,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash.hasin,1.171642971,Not Participating,2022-10-24T16:27:26.898609,https://libraries.io/api/npm/lodash.hasin,200,20,67,67,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._basecallback,1.171642971,Not Participating,2022-10-24T16:27:27.106151,https://libraries.io/api/npm/lodash._basecallback,200,22,33,4378,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._baseeach,1.171642971,Not Participating,2022-10-24T16:27:27.298276,https://libraries.io/api/npm/lodash._baseeach,200,21,24,4507,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash.topairs,1.171642971,Not Participating,2022-10-24T16:27:27.477614,https://libraries.io/api/npm/lodash.topairs,200,23,139,3223,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash.pairs,1.171642971,Not Participating,2022-10-24T16:27:27.663408,https://libraries.io/api/npm/lodash.pairs,200,20,30,4320,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._basecopy,1.171642971,Not Participating,2022-10-24T16:27:27.854079,https://libraries.io/api/npm/lodash._basecopy,200,25,58,131962,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._basematches,1.171642971,Not Participating,2022-10-24T16:27:28.043618,https://libraries.io/api/npm/lodash._basematches,200,18,6,851,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._baseclone,1.171642971,Not Participating,2022-10-24T16:27:28.235466,https://libraries.io/api/npm/lodash._baseclone,200,21,22,25565,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._createassigner,1.171642971,Not Participating,2022-10-24T16:27:28.418206,https://libraries.io/api/npm/lodash._createassigner,200,22,13,48965,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,is-extendable,1.145097994,Not Participating,2022-10-24T13:23:34.238141,https://libraries.io/api/npm/is-extendable,200,22,335,622933,https://github.com/jonschlinkert/is-extendable,200,2022-10-24T13:23:34.860644,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-extendable,200,,,,2022-10-24T13:23:39.046997,4.6,2022-10-24T13:23:42.047132,0.14342,2
npm,is-data-descriptor,1.140021058,Not Participating,2022-10-24T13:10:33.747192,https://libraries.io/api/npm/is-data-descriptor,200,21,260,464664,https://github.com/jonschlinkert/is-data-descriptor,200,2022-10-24T13:10:34.445354,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-data-descriptor,200,,,,2022-10-24T13:10:39.304795,4.6,2022-10-24T13:12:50.451105,0.13119,2
npm,is-descriptor,1.139631194,Not Participating,2022-10-24T13:09:58.178871,https://libraries.io/api/npm/is-descriptor,200,22,258,464535,https://github.com/jonschlinkert/is-descriptor,200,2022-10-24T13:09:59.112906,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-descriptor,200,,,,2022-10-24T13:10:04.522349,4.6,2022-10-24T13:10:12.074914,0.15046,3
npm,is-accessor-descriptor,1.139514905,Not Participating,2022-10-24T13:12:50.694283,https://libraries.io/api/npm/is-accessor-descriptor,200,21,262,465217,https://github.com/jonschlinkert/is-accessor-descriptor,200,2022-10-24T13:12:51.301596,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/is-accessor-descriptor,200,,,,2022-10-24T13:12:55.692213,4.6,2022-10-24T13:12:59.695017,0.13119,2
npm,inflight,1.128295359,Not Participating,2022-10-24T14:06:43.928454,https://libraries.io/api/npm/inflight,200,25,451,719751,https://github.com/npm/inflight,200,2022-10-24T14:06:44.534154,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/npm/inflight,200,,,,2022-10-24T14:06:51.745819,5.3,2022-10-24T14:06:55.756592,0.28081,12
npm,object-assign,1.122516698,Not Participating,2022-10-24T13:14:37.472508,https://libraries.io/api/npm/object-assign,404,,,,,,,,,,,,,,,,
npm,core-js,1.113390051,Not Participating,2022-10-24T11:55:52.555490,https://libraries.io/api/npm/core-js,200,32,55422,665527,https://github.com/zloirock/core-js,200,2022-10-24T11:55:53.266816,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/zloirock/core-js,200,,,,2022-10-24T12:41:35.533592,6.2,2022-10-24T12:41:39.523754,0.72368,15748
npm,lodash._basecompareascending,1.104843134,Not Participating,2022-10-24T16:27:28.616648,https://libraries.io/api/npm/lodash._basecompareascending,200,18,5,94,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash._compareascending,1.104843134,Not Participating,2022-10-24T16:27:28.794850,https://libraries.io/api/npm/lodash._compareascending,200,11,1,0,https://github.com/lodash/lodash-cli,200,2022-10-24T16:24:15.219978,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash-cli,200,,,,2022-10-24T16:24:22.768137,4.6,2022-10-24T16:24:26.170088,0.23895,0
npm,guid,1.104843134,Not Participating,2022-10-24T16:27:28.983420,https://libraries.io/api/npm/guid,200,17,230,1234,https://github.com/dandean/guid,200,2022-10-24T16:27:29.658445,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dandean/guid,200,,,,2022-10-24T16:27:34.698606,4.3,2022-10-24T16:29:45.572349,0.11185,0
npm,lodash._basesortby,1.104843134,Not Participating,2022-10-24T16:29:45.780194,https://libraries.io/api/npm/lodash._basesortby,200,15,3,92,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,lodash.map,1.104843134,Not Participating,2022-10-24T16:29:45.994836,https://libraries.io/api/npm/lodash.map,200,26,768,42454,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,locate-path,1.097273403,Not Participating,2022-10-24T12:55:52.412050,https://libraries.io/api/npm/locate-path,200,26,416,512968,https://github.com/sindresorhus/locate-path,200,2022-10-24T12:55:53.193483,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/locate-path,200,,,,2022-10-24T12:55:59.729678,4.5,2022-10-24T12:56:02.830227,0.27076,17
npm,p-locate,1.085137548,Not Participating,2022-10-24T12:53:26.311836,https://libraries.io/api/npm/p-locate,200,23,284,503219,https://github.com/sindresorhus/p-locate,200,2022-10-24T12:53:35.565786,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-locate,200,,,,2022-10-24T12:53:40.670838,4.4,2022-10-24T12:55:52.008174,0.22439,13
npm,cross-spawn,1.08405189,Not Participating,2022-10-24T13:01:53.251157,https://libraries.io/api/npm/cross-spawn,200,27,9669,688438,https://github.com/moxystudio/node-cross-spawn,200,2022-10-24T13:01:54.023673,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/moxystudio/node-cross-spawn,200,,,,2022-10-24T13:02:09.203927,4.8,2022-10-24T13:02:17.348116,0.38035,247
npm,fs.realpath,1.07034914,Not Participating,2022-10-24T14:07:37.281340,https://libraries.io/api/npm/fs.realpath,200,23,432,719715,https://github.com/isaacs/fs.realpath,200,2022-10-24T14:07:37.973107,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/fs.realpath,200,,,,2022-10-24T14:07:41.423445,3.7,2022-10-24T14:09:52.447671,0.11895,0
npm,bytes,1.052845615,Not Participating,2022-10-24T13:26:00.515305,https://libraries.io/api/npm/bytes,200,27,1120,661222,https://github.com/visionmedia/bytes.js,200,2022-10-24T13:26:01.166030,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/visionmedia/bytes.js,200,,,,2022-10-24T13:26:13.085602,3.9,2022-10-24T13:26:19.917867,0.36128,62
npm,browserslist,0.993362234,Not Participating,2022-10-24T14:26:14.713557,https://libraries.io/api/npm/browserslist,200,28,1997,522129,https://github.com/browserslist/browserslist,200,2022-10-24T14:26:15.319337,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/browserslist/browserslist,200,,,,2022-10-24T14:26:30.085128,6.1,2022-10-24T14:27:01.294416,0.72053,27680
npm,pify,0.98799633,Not Participating,2022-10-24T12:58:17.129424,https://libraries.io/api/npm/pify,200,29,3174,618260,https://github.com/sindresorhus/pify,200,2022-10-24T12:58:17.778416,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/pify,200,,,,2022-10-24T12:58:27.829569,4.7,2022-10-24T12:58:39.834952,0.44544,58
npm,esprima,0.975572557,Not Participating,2022-10-24T13:18:30.952930,https://libraries.io/api/npm/esprima,200,27,3058,629255,https://github.com/jquery/esprima,200,2022-10-24T13:18:31.580878,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jquery/esprima,200,,,,2022-10-24T13:18:47.072425,4.1,2022-10-24T13:18:52.494502,0.43602,145
npm,emoji-regex,0.961099532,Not Participating,2022-10-24T13:45:53.203477,https://libraries.io/api/npm/emoji-regex,200,26,788,291976,https://github.com/mathiasbynens/emoji-regex,200,2022-10-24T13:45:53.863890,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mathiasbynens/emoji-regex,200,,,,2022-10-24T13:46:05.794740,4.4,2022-10-24T13:46:20.884464,0.4509,119
npm,chokidar,0.955037725,Not Participating,2022-10-24T13:20:48.203771,https://libraries.io/api/npm/chokidar,200,30,10574,624486,https://github.com/paulmillr/chokidar,200,2022-10-24T13:20:48.810722,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/paulmillr/chokidar,200,,,,2022-10-24T13:21:05.474801,5.1,2022-10-24T13:21:10.895172,0.52555,1495
npm,has-color,0.948586204,Not Participating,2022-10-24T16:29:46.193498,https://libraries.io/api/npm/has-color,200,18,31,41834,https://github.com/sindresorhus/has-color,200,2022-10-24T16:29:46.854983,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/has-color,200,,,,2022-10-24T16:30:05.430516,4.8,2022-10-24T16:30:10.023257,0.50007,205
npm,fs-extra,0.944046431,Not Participating,2022-10-24T12:56:03.023760,https://libraries.io/api/npm/fs-extra,404,,,,,,,,,,,,,,,,
npm,safer-buffer,0.914963997,Not Participating,2022-10-24T13:16:59.727053,https://libraries.io/api/npm/safer-buffer,200,21,301,468832,https://github.com/ChALkeR/safer-buffer,200,2022-10-24T13:17:00.420853,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ChALkeR/safer-buffer,200,,,,2022-10-24T13:17:06.504547,4.7,2022-10-24T13:17:10.555639,0.21709,21
npm,is-glob,0.905385811,Not Participating,2022-10-24T13:06:43.582954,https://libraries.io/api/npm/is-glob,200,25,688,619727,https://github.com/micromatch/is-glob,200,2022-10-24T13:06:44.227796,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/is-glob,200,,,,2022-10-24T13:06:50.668238,4.3,2022-10-24T13:06:55.976232,0.28496,50
npm,requirejs,0.896630776,Not Participating,2022-10-24T16:30:10.224909,https://libraries.io/api/npm/requirejs,404,,,,,,,,,,,,,,,,
