platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,moment,3.291193656,Not Participating,2022-10-24T11:55:37.566167,https://libraries.io/api/npm/moment,200,33,50422,238544,https://github.com/moment/moment,200,2022-10-24T11:55:38.027063,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/moment/moment,200,,,,2022-10-24T12:39:37.610459,5.0,2022-10-24T12:39:45.814849,0.64733,9306
npm,chalk,3.022616498,Not Participating,2022-10-24T11:55:40.476261,https://libraries.io/api/npm/chalk,200,32,99438,883363,https://github.com/chalk/chalk,200,2022-10-24T11:55:41.108168,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/chalk,200,,,,2022-10-24T12:40:01.498347,5.4,2022-10-24T12:40:09.085581,0.62156,4140
npm,supports-color,2.953083661,Not Participating,2022-10-24T11:55:43.532485,https://libraries.io/api/npm/supports-color,200,26,1723,671431,https://github.com/chalk/supports-color,200,2022-10-24T11:55:44.039880,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/supports-color,200,,,,2022-10-24T12:40:24.774787,4.8,2022-10-24T12:40:36.400427,0.50311,243
npm,readable-stream,2.892170403,Not Participating,2022-10-24T11:55:46.557574,https://libraries.io/api/npm/readable-stream,200,29,3838,684724,https://github.com/nodejs/readable-stream,200,2022-10-24T11:55:47.181964,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodejs/readable-stream,200,,,,2022-10-24T12:40:53.047824,6.3,2022-10-24T12:40:58.446976,0.53675,407
npm,ms,2.881753543,Not Participating,2022-10-24T11:55:49.566227,https://libraries.io/api/npm/ms,200,27,2994,781914,https://github.com/vercel/ms,200,2022-10-24T11:55:50.016627,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/vercel/ms,200,,,,2022-10-24T12:41:15.436781,5.4,2022-10-24T12:41:20.737193,0.44311,120
npm,core-js,2.777737129,Not Participating,2022-10-24T11:55:52.555490,https://libraries.io/api/npm/core-js,200,32,55422,665527,https://github.com/zloirock/core-js,200,2022-10-24T11:55:53.266816,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/zloirock/core-js,200,,,,2022-10-24T12:41:35.533592,6.2,2022-10-24T12:41:39.523754,0.72368,15748
npm,strip-ansi,2.655882788,Not Participating,2022-10-24T11:55:55.682488,https://libraries.io/api/npm/strip-ansi,200,27,3884,666937,https://github.com/chalk/strip-ansi,200,2022-10-24T11:55:56.344894,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/strip-ansi,200,,,,2022-10-24T12:41:47.250549,4.4,2022-10-24T12:41:50.304241,0.31087,199
npm,kind-of,2.650558947,Not Participating,2022-10-24T11:55:58.759367,https://libraries.io/api/npm/kind-of,200,12,1,0,https://github.com/jonschlinkert/kind-of,200,2022-10-24T11:55:59.370646,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/kind-of,200,,,,2022-10-24T12:41:57.431578,4.7,2022-10-24T12:42:03.126496,0.34483,748
npm,body-parser,2.643868445,Not Participating,2022-10-24T11:56:01.819166,https://libraries.io/api/npm/body-parser,200,13,0,0,https://github.com/expressjs/body-parser,200,2022-10-24T11:56:02.446780,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/body-parser,200,,,,2022-10-24T12:42:15.754901,5.2,2022-10-24T12:42:19.823565,0.52677,1357
npm,glob,2.337404249,Not Participating,2022-10-24T11:56:04.876632,https://libraries.io/api/npm/glob,200,31,35148,810467,https://github.com/isaacs/node-glob,200,2022-10-24T11:56:05.572569,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/node-glob,200,,,,2022-10-24T12:42:35.744566,4.0,2022-10-24T12:42:39.671995,0.51096,2126
npm,ansi-regex,2.327186339,Not Participating,2022-10-24T11:56:07.983598,https://libraries.io/api/npm/ansi-regex,200,26,690,893943,https://github.com/chalk/ansi-regex,200,2022-10-24T11:56:08.604708,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-regex,200,,,,2022-10-24T12:42:48.413357,4.3,2022-10-24T12:42:53.788948,0.39403,5763
npm,source-map,2.218622092,Not Participating,2022-10-24T11:56:11.098597,https://libraries.io/api/npm/source-map,200,12,0,0,https://github.com/mozilla/source-map,200,2022-10-24T11:56:11.792601,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mozilla/source-map,200,,,,2022-10-24T12:43:10.180203,5.1,2022-10-24T12:43:17.945419,0.57175,823
npm,commander,2.206507966,Not Participating,2022-10-24T11:56:14.254668,https://libraries.io/api/npm/commander,200,32,62327,764513,https://github.com/tj/commander.js,200,2022-10-24T11:56:14.971108,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/tj/commander.js,200,,,,2022-10-24T12:43:33.934767,8.0,2022-10-24T12:43:48.198593,0.67971,3888
npm,@types/node,2.190389918,Not Participating,2022-10-24T11:56:17.944233,https://libraries.io/api/npm/%40types%2Fnode,200,34,189269,411521,https://github.com/DefinitelyTyped/DefinitelyTyped,200,2022-10-24T11:56:18.670612,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/DefinitelyTyped/DefinitelyTyped,200,,,,2022-10-24T12:44:37.793661,7.3,2022-10-24T12:44:42.301256,0.91282,185972
npm,request,2.175150941,Not Participating,2022-10-24T11:56:21.126564,https://libraries.io/api/npm/request,200,26,58766,680683,https://github.com/request/request,200,2022-10-24T11:56:21.837041,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/request/request,200,,,,2022-10-24T12:44:59.676633,5.1,2022-10-24T12:45:04.162003,0.6047,175548
npm,inherits,2.137031217,Not Participating,2022-10-24T11:56:24.241389,https://libraries.io/api/npm/inherits,200,27,3164,835968,https://github.com/isaacs/inherits,200,2022-10-24T11:56:24.975194,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/inherits,200,,,,2022-10-24T12:45:08.355511,3.7,2022-10-24T12:47:19.110053,0.273,32
npm,string-width,2.128009562,Not Participating,2022-10-24T11:56:27.408587,https://libraries.io/api/npm/string-width,200,25,730,619883,https://github.com/sindresorhus/string-width,200,2022-10-24T11:56:28.106469,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/string-width,200,,,,2022-10-24T12:47:28.637426,4.6,2022-10-24T12:47:34.378830,0.38043,143
npm,minimist,2.103728276,Not Participating,2022-10-24T11:56:30.495439,https://libraries.io/api/npm/minimist,200,27,26469,758604,https://github.com/minimistjs/minimist,200,2022-10-24T11:56:34.043551,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/minimistjs/minimist,200,,,,2022-10-24T12:47:43.770432,5.2,2022-10-24T12:47:47.523290,0.56621,914
npm,react-router-dom,2.054788775,Not Participating,2022-10-24T11:56:36.477631,https://libraries.io/api/npm/react-router-dom,200,31,18235,103980,https://github.com/remix-run/react-router,200,2022-10-24T11:56:37.021395,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/remix-run/react-router,200,,,,2022-10-24T12:48:05.027531,4.7,2022-10-24T12:48:09.788620,0.79398,3179
npm,dotenv,1.975944216,Not Participating,2022-10-24T11:56:39.503543,https://libraries.io/api/npm/dotenv,200,31,33405,285244,https://github.com/motdotla/dotenv,200,2022-10-24T11:56:40.141945,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/motdotla/dotenv,200,,,,2022-10-24T12:48:25.761364,5.7,2022-10-24T12:48:31.243564,0.64601,9350
npm,yallist,1.960471429,Not Participating,2022-10-24T11:56:42.570802,https://libraries.io/api/npm/yallist,200,22,250,546391,https://github.com/isaacs/yallist,200,2022-10-24T11:56:43.188982,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/yallist,200,,,,2022-10-24T12:48:35.557152,3.7,2022-10-24T12:48:39.750037,0.21698,45
npm,camelcase,1.887090259,Not Participating,2022-10-24T12:48:40.221138,https://libraries.io/api/npm/camelcase,404,,,,,,,,,,,,,,,,
npm,prop-types,1.866284119,81,2022-10-24T12:48:40.415182,https://libraries.io/api/npm/prop-types,404,,,,,,,,,,,,,,,,
npm,cookie-parser,1.825234502,Not Participating,2022-10-24T12:48:40.633161,https://libraries.io/api/npm/cookie-parser,404,,,,,,,,,,,,,,,,
npm,rimraf,1.815114439,Not Participating,2022-10-24T12:48:40.837552,https://libraries.io/api/npm/rimraf,200,31,112943,727407,https://github.com/isaacs/rimraf,200,2022-10-24T12:48:41.550355,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/rimraf,200,,,,2022-10-24T12:48:53.567610,3.7,2022-10-24T12:49:00.690808,0.49921,7109
npm,ansi-styles,1.772876831,Not Participating,2022-10-24T12:49:00.882008,https://libraries.io/api/npm/ansi-styles,200,4,0,0,https://github.com/chalk/ansi-styles,200,2022-10-24T12:49:01.395152,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-styles,200,,,,2022-10-24T12:49:13.368357,4.9,2022-10-24T12:49:17.442603,0.45442,76
npm,safe-buffer,1.770819723,Not Participating,2022-10-24T12:49:17.635321,https://libraries.io/api/npm/safe-buffer,200,26,2221,716558,https://github.com/feross/safe-buffer,200,2022-10-24T12:49:18.263718,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/feross/safe-buffer,200,,,,2022-10-24T12:49:25.651612,5.2,2022-10-24T12:49:38.483869,0.32706,198
npm,jquery-ui,1.770726513,Not Participating,2022-10-24T12:49:38.718036,https://libraries.io/api/npm/jquery-ui,404,,,,,,,,,,,,,,,,
npm,qs,1.733940988,Not Participating,2022-10-24T12:49:39.614291,https://libraries.io/api/npm/qs,200,30,9824,690929,https://github.com/ljharb/qs,200,2022-10-24T12:49:40.309883,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ljharb/qs,200,,,,2022-10-24T12:49:56.017308,5.6,2022-10-24T12:50:00.143503,0.58655,1282
npm,string_decoder,1.712427512,Not Participating,2022-10-24T12:50:00.375630,https://libraries.io/api/npm/string_decoder,200,24,527,665041,https://github.com/nodejs/string_decoder,200,2022-10-24T12:50:01.016883,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodejs/string_decoder,200,,,,2022-10-24T12:50:10.771374,5.3,2022-10-24T12:50:16.296721,0.24784,11
npm,punycode,1.697178025,Not Participating,2022-10-24T12:50:16.480087,https://libraries.io/api/npm/punycode,200,26,703,607815,https://github.com/bestiejs/punycode.js,200,2022-10-24T12:50:17.135720,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/bestiejs/punycode.js,200,,,,2022-10-24T12:50:25.588405,4.8,2022-10-24T12:50:39.995530,0.2706,2
npm,tslib,1.68273371,Not Participating,2022-10-24T12:50:40.198272,https://libraries.io/api/npm/tslib,200,31,66096,350700,https://github.com/Microsoft/tslib,200,2022-10-24T12:50:40.809335,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Microsoft/tslib,200,,,,2022-10-24T12:50:56.289156,5.1,2022-10-24T12:51:13.479257,0.50106,4525
npm,async,1.682141324,Not Participating,2022-10-24T12:51:13.707619,https://libraries.io/api/npm/async,200,32,35226,846462,https://github.com/caolan/async,200,2022-10-24T12:51:14.371151,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/caolan/async,200,,,,2022-10-24T12:51:32.518994,5.1,2022-10-24T12:51:36.457106,0.64275,18535
npm,color-name,1.653673967,Not Participating,2022-10-24T12:51:36.681862,https://libraries.io/api/npm/color-name,200,11,0,0,https://github.com/colorjs/color-name,200,2022-10-24T12:51:37.120050,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/colorjs/color-name,200,,,,2022-10-24T12:51:43.385660,4.6,2022-10-24T12:51:48.783366,0.1844,7
npm,find-up,1.576166609,Not Participating,2022-10-24T12:51:48.964658,https://libraries.io/api/npm/find-up,200,12,0,0,https://github.com/sindresorhus/find-up,200,2022-10-24T12:51:49.667296,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/find-up,200,,,,2022-10-24T12:51:59.530220,4.6,2022-10-24T12:52:07.217094,0.4652,80
npm,rxjs,1.558503833,Not Participating,2022-10-24T12:52:07.460610,https://libraries.io/api/npm/rxjs,200,33,38690,404175,https://github.com/reactivex/rxjs,200,2022-10-24T12:52:08.193648,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/reactivex/rxjs,200,,,,2022-10-24T12:52:24.525446,6.3,2022-10-24T12:52:28.564125,0.69198,5722
npm,ajv,1.551763219,99,2022-10-24T12:52:28.853996,https://libraries.io/api/npm/ajv,200,29,8801,801606,https://github.com/ajv-validator/ajv,200,2022-10-24T12:52:29.544442,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ajv-validator/ajv,200,2020-06-10T07:49:15.976Z,2020-06-10T08:14:52.283Z,99,2022-10-24T12:52:44.902703,6.4,2022-10-24T12:52:49.392151,0.6442,8717
npm,cors,1.544191754,Not Participating,2022-10-24T12:52:49.649985,https://libraries.io/api/npm/cors,200,28,9212,107717,https://github.com/expressjs/cors,200,2022-10-24T12:52:50.282699,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/cors,200,,,,2022-10-24T12:53:06.169030,4.4,2022-10-24T12:53:16.324775,0.46448,180
npm,is-fullwidth-code-point,1.514016649,Not Participating,2022-10-24T12:53:16.544351,https://libraries.io/api/npm/is-fullwidth-code-point,200,25,347,671079,https://github.com/sindresorhus/is-fullwidth-code-point,200,2022-10-24T12:53:17.195296,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/is-fullwidth-code-point,200,,,,2022-10-24T12:53:22.811919,4.4,2022-10-24T12:53:26.125816,0.21201,7
npm,p-locate,1.509423507,Not Participating,2022-10-24T12:53:26.311836,https://libraries.io/api/npm/p-locate,200,23,284,503219,https://github.com/sindresorhus/p-locate,200,2022-10-24T12:53:35.565786,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/p-locate,200,,,,2022-10-24T12:53:40.670838,4.4,2022-10-24T12:55:52.008174,0.22439,13
npm,locate-path,1.506747626,Not Participating,2022-10-24T12:55:52.412050,https://libraries.io/api/npm/locate-path,200,26,416,512968,https://github.com/sindresorhus/locate-path,200,2022-10-24T12:55:53.193483,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/locate-path,200,,,,2022-10-24T12:55:59.729678,4.5,2022-10-24T12:56:02.830227,0.27076,17
npm,fs-extra,1.50167159,Not Participating,2022-10-24T12:56:03.023760,https://libraries.io/api/npm/fs-extra,404,,,,,,,,,,,,,,,,
npm,isarray,1.483126997,Not Participating,2022-10-24T12:56:03.212389,https://libraries.io/api/npm/isarray,200,25,770,736971,https://github.com/juliangruber/isarray,200,2022-10-24T12:56:03.829273,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/juliangruber/isarray,200,2022-07-23T07:50:28.180Z,2022-07-23T08:01:33.635Z,45,2022-10-24T12:56:14.953054,8.0,2022-10-24T12:56:19.434306,0.43911,10
npm,acorn,1.450354356,Not Participating,2022-10-24T12:56:19.674617,https://libraries.io/api/npm/acorn,200,30,4968,763273,https://github.com/acornjs/acorn,200,2022-10-24T12:56:20.364999,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/acornjs/acorn,200,,,,2022-10-24T12:56:35.940549,5.5,2022-10-24T12:56:39.983639,0.69305,26744
npm,jsonwebtoken,1.433301862,Not Participating,2022-10-24T12:56:40.180514,https://libraries.io/api/npm/jsonwebtoken,200,26,10565,70644,https://github.com/auth0/node-jsonwebtoken,200,2022-10-24T12:56:40.921986,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/auth0/node-jsonwebtoken,200,,,,2022-10-24T12:56:57.962023,5.7,2022-10-24T12:57:06.260236,0.46351,260
npm,redux,1.40278378,Not Participating,2022-10-24T12:57:06.458817,https://libraries.io/api/npm/redux,200,31,19670,160941,https://github.com/reduxjs/redux,200,2022-10-24T12:57:07.074214,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/reduxjs/redux,200,,,,2022-10-24T12:57:23.036263,5.4,2022-10-24T12:57:27.176754,0.69675,3194
npm,reflect-metadata,1.395316971,Not Participating,2022-10-24T12:57:27.363185,https://libraries.io/api/npm/reflect-metadata,200,25,12928,106927,https://github.com/rbuckton/reflect-metadata,200,2022-10-24T12:57:28.010471,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/rbuckton/reflect-metadata,200,,,,2022-10-24T12:57:33.822454,4.4,2022-10-24T12:57:39.340565,0.2663,43
npm,mkdirp,1.390420668,Not Participating,2022-10-24T12:57:39.529983,https://libraries.io/api/npm/mkdirp,200,26,31619,741610,https://github.com/substack/node-mkdirp,404,,,,,,,,,,,
npm,define-property,1.28279515,Not Participating,2022-10-24T12:57:39.725558,https://libraries.io/api/npm/define-property,200,22,403,481914,https://github.com/jonschlinkert/define-property,200,2022-10-24T12:57:40.425380,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/define-property,200,,,,2022-10-24T12:57:45.838297,4.6,2022-10-24T12:57:55.633485,0.14422,2
npm,passport,1.280078079,Not Participating,2022-10-24T12:57:55.830343,https://libraries.io/api/npm/passport,200,27,3916,81272,https://github.com/jaredhanson/passport,200,2022-10-24T12:57:56.514518,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jaredhanson/passport,200,,,,2022-10-24T12:58:12.876337,4.4,2022-10-24T12:58:16.917221,0.54835,2969
npm,pify,1.265795248,Not Participating,2022-10-24T12:58:17.129424,https://libraries.io/api/npm/pify,200,29,3174,618260,https://github.com/sindresorhus/pify,200,2022-10-24T12:58:17.778416,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/pify,200,,,,2022-10-24T12:58:27.829569,4.7,2022-10-24T12:58:39.834952,0.44544,58
npm,bootstrap,1.250576,84,2022-10-24T12:58:40.073393,https://libraries.io/api/npm/bootstrap,200,31,15451,187859,https://github.com/twbs/bootstrap,200,2022-10-24T12:58:40.681592,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/twbs/bootstrap,200,2019-06-26T10:00:26.869Z,2019-06-26T10:26:11.005Z,84,2022-10-24T12:58:58.984749,7.3,2022-10-24T12:59:03.474256,0.82711,140299
npm,regenerator-runtime,1.246140309,Not Participating,2022-10-24T12:59:03.662642,https://libraries.io/api/npm/regenerator-runtime,200,29,10034,482983,https://github.com/facebook/regenerator,200,2022-10-24T12:59:04.321655,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/facebook/regenerator,200,,,,2022-10-24T12:59:20.287648,6.3,2022-10-24T12:59:24.251040,0.61679,1271
npm,lru-cache,1.231743069,Not Participating,2022-10-24T12:59:24.487822,https://libraries.io/api/npm/lru-cache,200,14,0,0,https://github.com/isaacs/node-lru-cache,200,2022-10-24T12:59:25.166266,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/node-lru-cache,200,,,,2022-10-24T12:59:41.171368,4.5,2022-10-24T12:59:48.771996,0.56319,566
npm,resolve,1.201932143,Not Participating,2022-10-24T12:59:48.986502,https://libraries.io/api/npm/resolve,200,29,8238,573178,https://github.com/browserify/resolve,200,2022-10-24T12:59:49.625963,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/browserify/resolve,200,,,,2022-10-24T13:00:06.237424,4.9,2022-10-24T13:00:13.974381,0.5802,1149
npm,has-flag,1.201278914,Not Participating,2022-10-24T13:00:14.194010,https://libraries.io/api/npm/has-flag,200,25,495,684091,https://github.com/sindresorhus/has-flag,200,2022-10-24T13:00:14.802322,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/has-flag,200,,,,2022-10-24T13:00:21.055378,4.4,2022-10-24T13:00:28.140625,0.22328,5
npm,underscore-stay,1.199978313,Not Participating,2022-10-24T13:00:28.318535,https://libraries.io/api/npm/underscore-stay,200,13,1,0,https://github.com/jashkenas/underscore,200,2022-10-24T13:00:28.973364,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jashkenas/underscore,200,,,,2022-10-24T13:00:45.670434,6.4,2022-10-24T13:00:50.381326,0.67703,5271
npm,node-fetch,1.186728917,Not Participating,2022-10-24T13:00:50.603512,https://libraries.io/api/npm/node-fetch,200,29,25410,219668,https://github.com/node-fetch/node-fetch,200,2022-10-24T13:00:51.207010,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/node-fetch/node-fetch,200,,,,2022-10-24T13:01:08.952191,7.3,2022-10-24T13:01:22.910114,0.64552,6612
npm,process-nextick-args,1.182548418,Not Participating,2022-10-24T13:01:23.091437,https://libraries.io/api/npm/process-nextick-args,200,24,370,663912,https://github.com/calvinmetcalf/process-nextick-args,200,2022-10-24T13:01:23.732754,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/calvinmetcalf/process-nextick-args,200,,,,2022-10-24T13:01:38.495388,4.6,2022-10-24T13:01:52.905277,0.25438,53
npm,cross-spawn,1.165922777,Not Participating,2022-10-24T13:01:53.251157,https://libraries.io/api/npm/cross-spawn,200,27,9669,688438,https://github.com/moxystudio/node-cross-spawn,200,2022-10-24T13:01:54.023673,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/moxystudio/node-cross-spawn,200,,,,2022-10-24T13:02:09.203927,4.8,2022-10-24T13:02:17.348116,0.38035,247
npm,http-errors,1.15415076,Not Participating,2022-10-24T13:02:17.710395,https://libraries.io/api/npm/http-errors,200,12,1,0,https://github.com/jshttp/http-errors,200,2022-10-24T13:02:18.387331,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jshttp/http-errors,200,,,,2022-10-24T13:02:28.666171,3.9,2022-10-24T13:02:36.165672,0.43557,356
npm,express-session,1.12017295,Not Participating,2022-10-24T13:02:36.395911,https://libraries.io/api/npm/express-session,200,27,4991,124183,https://github.com/expressjs/session,200,2022-10-24T13:02:37.029679,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/session,200,,,,2022-10-24T13:02:50.760187,4.1,2022-10-24T13:02:58.873412,0.52635,1246
npm,yargs,1.092833851,Not Participating,2022-10-24T13:02:59.145135,https://libraries.io/api/npm/yargs,200,31,33466,591451,https://github.com/yargs/yargs,200,2022-10-24T13:02:59.795505,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/yargs/yargs,200,,,,2022-10-24T13:03:15.283670,5.9,2022-10-24T13:03:19.690818,0.66222,12075
npm,color-convert,1.089248157,Not Participating,2022-10-24T13:03:19.997231,https://libraries.io/api/npm/color-convert,200,26,715,693399,https://github.com/Qix-/color-convert,200,2022-10-24T13:03:20.614008,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Qix-/color-convert,200,,,,2022-10-24T13:03:33.247818,3.9,2022-10-24T13:03:38.749861,0.36564,33
