platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
pypi,gitdb,0.6.4,1.231402059,Not Participating,2022-10-25T12:58:43.715606,https://libraries.io/api/pypi/gitdb,200,20,77,718,https://github.com/gitpython-developers/gitdb,200,2022-10-25T12:58:46.125031,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/gitpython-developers/gitdb,200,,,,2022-10-25T12:59:05.447398,3.9,2022-10-25T12:59:19.537387,0.40294,639
pypi,six,1.16.0,1.228842781,Not Participating,2022-10-24T19:39:33.218292,https://libraries.io/api/pypi/six,200,26,12543,122010,https://github.com/benjaminp/six,200,2022-10-24T19:39:33.871969,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/benjaminp/six,200,,,,2022-10-24T19:39:49.877782,4.9,2022-10-24T19:39:55.709907,0.49792,2317
go,google.golang.org/protobuf,v1.25.0,1.228842781,Not Participating,2022-10-25T06:19:19.863225,https://libraries.io/api/go/google.golang.org%2Fprotobuf,200,22,19156,0,https://github.com/protocolbuffers/protobuf-go,200,2022-10-25T06:19:20.548932,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/protocolbuffers/protobuf-go,200,,,,2022-10-25T10:00:20.780602,5.3,2022-10-25T06:19:26.823449,0.49441,1126
pypi,pytest,3.1.2,1.227880932,Not Participating,2022-10-25T11:15:23.514361,https://libraries.io/api/pypi/pytest,200,29,18299,65292,https://github.com/pytest-dev/pytest,200,2022-10-25T11:15:24.229103,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pytest-dev/pytest,200,,,,2022-10-25T11:15:44.782986,8.4,2022-10-25T11:15:49.736025,0.78377,21571
maven,commons-codec:commons-codec,1.9,1.223438388,Not Participating,2022-10-24T19:37:33.681824,https://libraries.io/api/maven/commons-codec:commons-codec,200,24,6232,39892,https://github.com/apache/commons-codec,200,2022-10-24T19:37:34.299891,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/commons-codec,200,,,,2022-10-24T19:37:49.353892,7.7,2022-10-24T19:37:53.440118,0.59489,6388
pypi,six,1.11.0,1.211632515,Not Participating,2022-10-24T19:39:33.218292,https://libraries.io/api/pypi/six,200,26,12543,122010,https://github.com/benjaminp/six,200,2022-10-24T19:39:33.871969,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/benjaminp/six,200,,,,2022-10-24T19:39:49.877782,4.9,2022-10-24T19:39:55.709907,0.49792,2317
pypi,chardet,3.0.4,1.20863752,Not Participating,2022-10-24T20:15:52.896166,https://libraries.io/api/pypi/chardet,200,25,2577,36357,https://github.com/chardet/chardet,200,2022-10-24T20:15:53.523218,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chardet/chardet,200,,,,2022-10-24T20:16:09.101872,4.2,2022-10-24T20:16:14.517954,0.4885,824
maven,org.springframework:spring-expression,5.3.7,1.20835663,Not Participating,2022-10-24T20:27:48.491818,https://libraries.io/api/maven/org.springframework:spring-expression,200,26,1136,15405,https://github.com/spring-projects/spring-framework,200,2022-10-24T19:34:02.521309,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/spring-projects/spring-framework,200,,,,2022-10-24T19:34:19.710321,6.2,2022-10-24T19:34:24.365017,0.78613,16054
nuget,System.IO.Compression,4.3.0,1.207709699,Not Participating,2022-10-25T11:18:24.918953,https://libraries.io/api/nuget/system.io.compression,200,16,662,5477,,,,,,,,,,,,,
pypi,pkginfo,1.4.1,1.199711916,Not Participating,2022-10-25T12:43:12.593260,https://libraries.io/api/pypi/pkginfo,200,17,489,3487,,,,,,,,,,,,,
