platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,isarray,1.0.0,2.786254411,Not Participating,2022-10-24T12:56:03.212389,https://libraries.io/api/npm/isarray,200,25,770,736971,https://github.com/juliangruber/isarray,200,2022-10-24T12:56:03.829273,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/juliangruber/isarray,200,2022-07-23T07:50:28.180Z,2022-07-23T08:01:33.635Z,45,2022-10-24T12:56:14.953054,8.0,2022-10-24T12:56:19.434306,0.43911,10
npm,request,2.88.2,2.783005518,Not Participating,2022-10-24T11:56:21.126564,https://libraries.io/api/npm/request,200,26,58766,680683,https://github.com/request/request,200,2022-10-24T11:56:21.837041,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/request/request,200,,,,2022-10-24T12:44:59.676633,5.1,2022-10-24T12:45:04.162003,0.6047,175548
npm,balanced-match,1.0.0,2.733944479,Not Participating,2022-10-24T13:39:07.828891,https://libraries.io/api/npm/balanced-match,200,25,541,854504,https://github.com/juliangruber/balanced-match,200,2022-10-24T13:39:08.479887,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/juliangruber/balanced-match,200,,,,2022-10-24T13:39:20.558738,5.5,2022-10-24T13:39:28.708872,0.32999,52
npm,brace-expansion,1.1.11,2.719545882,Not Participating,2022-10-24T13:38:15.313445,https://libraries.io/api/npm/brace-expansion,200,10,0,0,https://github.com/juliangruber/brace-expansion,200,2022-10-24T13:38:15.980367,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/juliangruber/brace-expansion,200,,,,2022-10-24T13:38:27.643847,4.9,2022-10-24T13:38:42.833506,0.39805,555
npm,jsonwebtoken,8.5.1,2.602415205,Not Participating,2022-10-24T12:56:40.180514,https://libraries.io/api/npm/jsonwebtoken,200,26,10565,70644,https://github.com/auth0/node-jsonwebtoken,200,2022-10-24T12:56:40.921986,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/auth0/node-jsonwebtoken,200,,,,2022-10-24T12:56:57.962023,5.7,2022-10-24T12:57:06.260236,0.46351,260
npm,react,16.13.1,2.572091679,81,2022-10-24T11:55:13.302040,https://libraries.io/api/npm/react,200,34,189150,515312,https://github.com/facebook/react,200,2022-10-24T11:55:13.951306,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/facebook/react,200,2016-04-21T21:00:21.671Z,2018-02-19T17:08:42.814Z,81,2022-10-24T12:35:31.117595,6.4,2022-10-24T12:37:12.214607,0.83041,103237
npm,classnames,2.2.6,2.562445317,Not Participating,2022-10-24T13:06:25.753421,https://libraries.io/api/npm/classnames,404,,,,,,,,,,,,,,,,
npm,reflect-metadata,0.1.13,2.449996998,Not Participating,2022-10-24T12:57:27.363185,https://libraries.io/api/npm/reflect-metadata,200,25,12928,106927,https://github.com/rbuckton/reflect-metadata,200,2022-10-24T12:57:28.010471,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/rbuckton/reflect-metadata,200,,,,2022-10-24T12:57:33.822454,4.4,2022-10-24T12:57:39.340565,0.2663,43
npm,winston,3.3.3,2.41551742,Not Participating,2022-10-24T13:10:12.309348,https://libraries.io/api/npm/winston,200,28,13738,59491,https://github.com/winstonjs/winston,200,2022-10-24T13:10:12.936511,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/winstonjs/winston,200,,,,2022-10-24T13:10:29.532259,6.1,2022-10-24T13:10:33.560631,0.68022,2108
npm,inherits,2.0.3,2.330322557,Not Participating,2022-10-24T11:56:24.241389,https://libraries.io/api/npm/inherits,200,27,3164,835968,https://github.com/isaacs/inherits,200,2022-10-24T11:56:24.975194,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/inherits,200,,,,2022-10-24T12:45:08.355511,3.7,2022-10-24T12:47:19.110053,0.273,32
npm,has-flag,3.0.0,2.287055239,Not Participating,2022-10-24T13:00:14.194010,https://libraries.io/api/npm/has-flag,200,25,495,684091,https://github.com/sindresorhus/has-flag,200,2022-10-24T13:00:14.802322,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/has-flag,200,,,,2022-10-24T13:00:21.055378,4.4,2022-10-24T13:00:28.140625,0.22328,5
npm,safer-buffer,2.1.2,2.264317332,Not Participating,2022-10-24T13:16:59.727053,https://libraries.io/api/npm/safer-buffer,200,21,301,468832,https://github.com/ChALkeR/safer-buffer,200,2022-10-24T13:17:00.420853,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ChALkeR/safer-buffer,200,,,,2022-10-24T13:17:06.504547,4.7,2022-10-24T13:17:10.555639,0.21709,21
npm,react-dom,16.13.1,2.231935146,81,2022-10-24T11:55:32.013005,https://libraries.io/api/npm/react-dom,200,4,1977,0,https://github.com/facebook/react,200,2022-10-24T11:55:13.951306,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/facebook/react,200,2016-04-21T21:00:21.671Z,2018-02-19T17:08:42.814Z,81,2022-10-24T12:35:31.117595,6.4,2022-10-24T12:37:12.214607,0.83041,103237
npm,ansi-styles,3.2.1,2.215885358,Not Participating,2022-10-24T12:49:00.882008,https://libraries.io/api/npm/ansi-styles,200,4,0,0,https://github.com/chalk/ansi-styles,200,2022-10-24T12:49:01.395152,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-styles,200,,,,2022-10-24T12:49:13.368357,4.9,2022-10-24T12:49:17.442603,0.45442,76
npm,debug,2.6.9,2.209379906,Not Participating,2022-10-24T11:55:19.465919,https://libraries.io/api/npm/debug,200,30,40913,980556,https://github.com/debug-js/debug,200,2022-10-24T11:55:20.095417,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/debug-js/debug,200,,,,2022-10-24T12:37:49.666385,5.2,2022-10-24T12:37:53.472382,0.5027,259
npm,string_decoder,1.1.1,2.1705889,Not Participating,2022-10-24T12:50:00.375630,https://libraries.io/api/npm/string_decoder,200,24,527,665041,https://github.com/nodejs/string_decoder,200,2022-10-24T12:50:01.016883,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nodejs/string_decoder,200,,,,2022-10-24T12:50:10.771374,5.3,2022-10-24T12:50:16.296721,0.24784,11
npm,react-router-dom,5.2.0,2.159120169,Not Participating,2022-10-24T11:56:36.477631,https://libraries.io/api/npm/react-router-dom,200,31,18235,103980,https://github.com/remix-run/react-router,200,2022-10-24T11:56:37.021395,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/remix-run/react-router,200,,,,2022-10-24T12:48:05.027531,4.7,2022-10-24T12:48:09.788620,0.79398,3179
npm,uuid,8.3.2,2.158836116,Not Participating,2022-10-24T11:55:31.817539,https://libraries.io/api/npm/uuid,404,,,,,,,,,,,,,,,,
npm,lodash,4.17.15,2.143151209,Not Participating,2022-10-24T11:55:04.238312,https://libraries.io/api/npm/lodash,200,8,8,0,https://github.com/lodash/lodash,200,2022-10-24T11:55:04.939284,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/lodash/lodash,200,,,,2022-10-24T12:35:14.405477,4.4,2022-10-24T12:37:08.135084,0.65658,67133
npm,color-convert,1.9.3,2.119580866,Not Participating,2022-10-24T13:03:19.997231,https://libraries.io/api/npm/color-convert,200,26,715,693399,https://github.com/Qix-/color-convert,200,2022-10-24T13:03:20.614008,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Qix-/color-convert,200,,,,2022-10-24T13:03:33.247818,3.9,2022-10-24T13:03:38.749861,0.36564,33
npm,moment,2.24.0,2.0979991,Not Participating,2022-10-24T11:55:37.566167,https://libraries.io/api/npm/moment,200,33,50422,238544,https://github.com/moment/moment,200,2022-10-24T11:55:38.027063,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/moment/moment,200,,,,2022-10-24T12:39:37.610459,5.0,2022-10-24T12:39:45.814849,0.64733,9306
npm,supports-color,5.5.0,2.064233038,Not Participating,2022-10-24T11:55:43.532485,https://libraries.io/api/npm/supports-color,200,26,1723,671431,https://github.com/chalk/supports-color,200,2022-10-24T11:55:44.039880,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/supports-color,200,,,,2022-10-24T12:40:24.774787,4.8,2022-10-24T12:40:36.400427,0.50311,243
