platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
maven,antlr:antlr,0.436316722,Not Participating,2022-10-24T20:51:34.128201,https://libraries.io/api/maven/antlr:antlr,200,20,393,3683,,,,,,,,,,,,,
pypi,cryptography,0.434664897,Not Participating,2022-10-24T20:51:34.392698,https://libraries.io/api/pypi/cryptography,200,26,3200,16944,https://github.com/pyca/cryptography,200,2022-10-24T20:51:35.010294,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pyca/cryptography,200,,,,2022-10-24T20:51:54.806393,8.7,2022-10-24T20:52:02.593748,0.74218,13657
maven,org.slf4j:log4j-over-slf4j,0.431382767,Not Participating,2022-10-24T20:52:02.813040,https://libraries.io/api/maven/org.slf4j:log4j-over-slf4j,200,23,1723,7488,https://github.com/qos-ch/slf4j,200,2022-10-24T19:31:20.295867,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/qos-ch/slf4j,200,,,,2022-10-24T19:31:35.378129,5.7,2022-10-24T19:31:39.294587,0.64469,5791
pypi,werkzeug,0.428667338,Not Participating,2022-10-24T20:52:03.269920,https://libraries.io/api/pypi/werkzeug,200,26,1500,67722,https://github.com/pallets/werkzeug,200,2022-10-24T20:52:04.032129,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pallets/werkzeug,200,,,,2022-10-24T20:52:19.904402,6.4,2022-10-24T21:05:30.836525,0.72492,9569
maven,io.netty:netty-handler,0.426562984,Not Participating,2022-10-24T21:05:31.238243,https://libraries.io/api/maven/io.netty:netty-handler,200,23,923,1363,https://github.com/netty/netty,200,2022-10-24T20:49:33.325634,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/netty/netty,200,,,,2022-10-24T20:49:51.592680,6.3,2022-10-24T20:49:56.297557,0.81857,39248
maven,io.netty:netty-common,0.425413372,Not Participating,2022-10-24T21:05:31.494639,https://libraries.io/api/maven/io.netty:netty-common,200,22,694,805,https://github.com/netty/netty,200,2022-10-24T20:49:33.325634,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/netty/netty,200,,,,2022-10-24T20:49:51.592680,6.3,2022-10-24T20:49:56.297557,0.81857,39248
nuget,xunit,0.422546746,Not Participating,2022-10-24T21:05:31.731733,https://libraries.io/api/nuget/xunit,200,24,896,18508,,,,,,,,,,,,,
pypi,sphinx-rtd-theme,0.421109818,Not Participating,2022-10-24T21:05:31.925183,https://libraries.io/api/pypi/sphinx-rtd-theme,404,,,,,,,,,,,,,,,,
maven,io.reactivex:rxjava-reactive-streams,0.417591847,Not Participating,2022-10-24T21:05:32.109667,https://libraries.io/api/maven/io.reactivex:rxjava-reactive-streams,200,16,80,209,https://github.com/ReactiveX/RxJavaReactiveStreams,200,2022-10-24T21:05:32.858311,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ReactiveX/RxJavaReactiveStreams,200,,,,2022-10-24T21:05:40.311415,4.5,2022-10-24T21:05:45.767986,0.16266,0
go,github.com/cespare/xxhash,0.41697496,Not Participating,2022-10-24T21:05:45.950792,https://libraries.io/api/go/github.com%2Fcespare%2Fxxhash,200,22,1597,1175,https://github.com/cespare/xxhash,200,2022-10-24T21:05:46.669310,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/cespare/xxhash,200,,,,2022-10-24T21:05:55.903440,3.7,2022-10-24T21:06:01.283187,0.38105,493
